ts,value,state,source
1706524080,446.0,charging,history-time-full
1706524200,99.0,charging,history-charge
1706524200,6.783,charging,history-rate
1706524200,360.0,charging,history-time-full
1706524320,6.292,charging,history-rate
1706524320,280.0,charging,history-time-full
1706524440,5.853,charging,history-rate
1706524440,202.0,charging,history-time-full
1706524560,5.448,charging,history-rate
1706524560,218.0,charging,history-time-full
1706524680,5.098,charging,history-rate
1706524680,233.0,charging,history-time-full
1706524800,4.763,charging,history-rate
1706524800,249.0,charging,history-time-full
1706524920,4.465,charging,history-rate
1706524920,266.0,charging,history-time-full
1706525040,4.201,charging,history-rate
1706525040,282.0,charging,history-time-full
1706525160,3.955,charging,history-rate
1706525160,300.0,charging,history-time-full
1706525280,3.727,charging,history-rate
1706525280,318.0,charging,history-time-full
1706525400,3.534,charging,history-rate
1706525400,336.0,charging,history-time-full
1706525520,3.34,charging,history-rate
1706525520,355.0,charging,history-time-full
1706525640,3.147,charging,history-rate
1706525640,377.0,charging,history-time-full
1706525760,2.989,charging,history-rate
1706525760,397.0,charging,history-time-full
1706525880,2.831,charging,history-rate
1706525880,419.0,charging,history-time-full
1706525905,100.0,fully-charged,history-charge
1706525905,0.427,fully-charged,history-rate
1706525905,0.0,fully-charged,history-time-full
1706526026,5.853,fully-charged,history-rate
1706543676,0.191,discharging,history-rate
1706544541,0.417,discharging,history-rate
1706544541,400316.0,discharging,history-time-empty
1706544661,19.807,discharging,history-rate
1706544661,8427.0,discharging,history-time-empty
1706544781,17.227,discharging,history-rate
1706544781,9690.0,discharging,history-time-empty
1706544901,99.0,discharging,history-charge
1706544901,9.907,discharging,history-rate
1706544901,16806.0,discharging,history-time-empty
1706545021,98.0,discharging,history-charge
1706545021,11.181,discharging,history-rate
1706545021,14752.0,discharging,history-time-empty
1706545141,10.237,discharging,history-rate
1706545141,15986.0,discharging,history-time-empty
1706545261,97.0,discharging,history-charge
1706545261,11.076,discharging,history-rate
1706545261,14635.0,discharging,history-time-empty
1706545724,96.0,discharging,history-charge
1706545724,0.429,discharging,history-rate
1706545724,375860.0,discharging,history-time-empty
1706545844,95.0,discharging,history-charge
1706545844,9.861,discharging,history-rate
1706545844,16234.0,discharging,history-time-empty
1706545964,9.538,discharging,history-rate
1706545964,16656.0,discharging,history-time-empty
1706546084,94.0,discharging,history-charge
1706546084,10.719,discharging,history-rate
1706546084,14686.0,discharging,history-time-empty
1706569343,88.0,charging,history-charge
1706569343,19.147,charging,history-rate
1706569343,0.0,charging,history-time-empty
1706569343,1060.0,charging,history-time-full
1706569344,18.984,charging,history-rate
1706569344,1067.0,charging,history-time-full
1706569465,89.0,charging,history-charge
1706569465,16.606,charging,history-rate
1706569465,1096.0,charging,history-time-full
1706569585,90.0,charging,history-charge
1706569585,15.202,charging,history-rate
1706569585,1072.0,charging,history-time-full
1706569705,91.0,charging,history-charge
1706569705,14.116,charging,history-rate
1706569705,1032.0,charging,history-time-full
1706569825,92.0,charging,history-charge
1706569825,13.205,charging,history-rate
1706569825,984.0,charging,history-time-full
1706569945,93.0,charging,history-charge
1706569945,12.363,charging,history-rate
1706569945,928.0,charging,history-time-full
1706570065,94.0,charging,history-charge
1706570065,11.591,charging,history-rate
1706570065,866.0,charging,history-time-full
1706570185,95.0,charging,history-charge
1706570185,10.89,charging,history-rate
1706570185,796.0,charging,history-time-full
1706570305,96.0,charging,history-charge
1706570305,10.206,charging,history-rate
1706570305,726.0,charging,history-time-full
1706570425,97.0,charging,history-charge
1706570425,9.556,charging,history-rate
1706570425,651.0,charging,history-time-full
1706570545,8.96,charging,history-rate
1706570545,578.0,charging,history-time-full
1706570665,98.0,charging,history-charge
1706570665,8.381,charging,history-rate
1706570665,493.0,charging,history-time-full
1706570785,7.837,charging,history-rate
1706570785,399.0,charging,history-time-full
1706570905,99.0,charging,history-charge
1706570905,7.345,charging,history-rate
1706570905,308.0,charging,history-time-full
1706571025,6.871,charging,history-rate
1706571025,209.0,charging,history-time-full
1706571145,6.397,charging,history-rate
1706571145,196.0,charging,history-time-full
1706571265,5.905,charging,history-rate
1706571265,213.0,charging,history-time-full
1706571385,5.448,charging,history-rate
1706571385,231.0,charging,history-time-full
1706571506,5.009,charging,history-rate
1706571506,251.0,charging,history-time-full
1706571626,4.64,charging,history-rate
1706571626,271.0,charging,history-time-full
1706571746,4.289,charging,history-rate
1706571746,293.0,charging,history-time-full
1706571866,3.973,charging,history-rate
1706571866,317.0,charging,history-time-full
1706571986,3.691,charging,history-rate
1706571986,341.0,charging,history-time-full
1706572106,3.445,charging,history-rate
1706572106,365.0,charging,history-time-full
1706572226,3.217,charging,history-rate
1706572226,391.0,charging,history-time-full
1706572346,3.006,charging,history-rate
1706572346,419.0,charging,history-time-full
1706572466,2.83,charging,history-rate
1706572466,445.0,charging,history-time-full
1706572492,100.0,fully-charged,history-charge
1706572492,0.312,fully-charged,history-rate
1706572492,0.0,fully-charged,history-time-full
1706572612,6.397,fully-charged,history-rate
1706597378,26095.0,discharging,history-time-empty
1706597385,26106.0,discharging,history-time-empty
1706597434,0.0,fully-charged,history-time-empty
1706622818,26106.0,discharging,history-time-empty
1706634715,99.0,discharging,history-charge
1706634715,0.38,discharging,history-rate
1706634715,438252.0,discharging,history-time-empty
1706634835,98.0,discharging,history-charge
1706634835,11.164,discharging,history-rate
1706634835,14791.0,discharging,history-time-empty
1706634955,97.0,discharging,history-charge
1706634955,12.434,discharging,history-rate
1706634955,13135.0,discharging,history-time-empty
1706635072,96.0,discharging,history-charge
1706635072,0.427,discharging,history-rate
1706635072,379306.0,discharging,history-time-empty
1706635192,95.0,discharging,history-charge
1706635192,15.376,discharging,history-rate
1706635192,10414.0,discharging,history-time-empty
1706635312,94.0,discharging,history-charge
1706635312,15.744,discharging,history-rate
1706635312,10049.0,discharging,history-time-empty
1706635651,93.0,discharging,history-charge
1706635651,0.408,discharging,history-rate
1706635651,384176.0,discharging,history-time-empty
1706635771,92.0,discharging,history-charge
1706635771,12.299,discharging,history-rate
1706635771,12621.0,discharging,history-time-empty
1706635891,91.0,discharging,history-charge
1706635891,12.732,discharging,history-rate
1706635891,12059.0,discharging,history-time-empty
1706636011,90.0,discharging,history-charge
1706636011,12.17,discharging,history-rate
1706636011,12471.0,discharging,history-time-empty
1706639263,89.0,discharging,history-charge
1706639263,0.405,discharging,history-rate
1706639263,368177.0,discharging,history-time-empty
1706639383,88.0,discharging,history-charge
1706639383,10.348,discharging,history-rate
1706639383,14284.0,discharging,history-time-empty
1706639503,87.0,discharging,history-charge
1706639503,10.403,discharging,history-rate
1706639503,14087.0,discharging,history-time-empty
1706639623,86.0,discharging,history-charge
1706639623,11.699,discharging,history-rate
1706639623,12401.0,discharging,history-time-empty
1706639743,85.0,discharging,history-charge
1706639743,11.697,discharging,history-rate
1706639743,12273.0,discharging,history-time-empty
1706639863,84.0,discharging,history-charge
1706639863,13.88,discharging,history-rate
1706639863,10203.0,discharging,history-time-empty
1706683413,73.0,discharging,history-charge
1706683413,0.375,discharging,history-rate
1706683413,327935.0,discharging,history-time-empty
1706683533,72.0,discharging,history-charge
1706683533,12.011,discharging,history-rate
1706683533,10115.0,discharging,history-time-empty
1706683653,71.0,discharging,history-charge
1706683653,10.267,discharging,history-rate
1706683653,11711.0,discharging,history-time-empty
1706683773,11.699,discharging,history-rate
1706683773,10160.0,discharging,history-time-empty
1706683893,70.0,discharging,history-charge
1706683893,9.7,discharging,history-rate
1706683893,12121.0,discharging,history-time-empty
1706684013,69.0,discharging,history-charge
1706684013,8.526,discharging,history-rate
1706684013,13650.0,discharging,history-time-empty
1706684133,11.709,discharging,history-rate
1706684133,9841.0,discharging,history-time-empty
1706684253,68.0,discharging,history-charge
1706684253,15.822,discharging,history-rate
1706684253,7196.0,discharging,history-time-empty
1706684373,67.0,discharging,history-charge
1706684373,14.135,discharging,history-rate
1706684373,7936.0,discharging,history-time-empty
1706684493,66.0,discharging,history-charge
1706684493,13.925,discharging,history-rate
1706684613,65.0,discharging,history-charge
1706684613,7823.0,discharging,history-time-empty
1706684733,64.0,discharging,history-charge
1706684733,12.812,discharging,history-rate
1706684733,8376.0,discharging,history-time-empty
1706684853,63.0,discharging,history-charge
1706684853,14.976,discharging,history-rate
1706684853,7057.0,discharging,history-time-empty
1706684973,62.0,discharging,history-charge
1706684973,15.725,discharging,history-rate
1706684973,6616.0,discharging,history-time-empty
1706685093,61.0,discharging,history-charge
1706685093,12.517,discharging,history-rate
1706685093,8182.0,discharging,history-time-empty
1706685213,60.0,discharging,history-charge
1706685213,12.13,discharging,history-rate
1706685213,8295.0,discharging,history-time-empty
1706685333,59.0,discharging,history-charge
1706685333,14.249,discharging,history-rate
1706685333,6950.0,discharging,history-time-empty
1706685453,58.0,discharging,history-charge
1706685453,11.85,discharging,history-rate
1706685453,8211.0,discharging,history-time-empty
1706685575,57.0,discharging,history-charge
1706685575,12.322,discharging,history-rate
1706685575,7768.0,discharging,history-time-empty
1706685695,56.0,discharging,history-charge
1706685695,13.022,discharging,history-rate
1706685695,7237.0,discharging,history-time-empty
1706685815,55.0,discharging,history-charge
1706685815,11.637,discharging,history-rate
1706685815,7975.0,discharging,history-time-empty
1706685935,54.0,discharging,history-charge
1706685935,13.28,discharging,history-rate
1706685935,6869.0,discharging,history-time-empty
1706686055,53.0,discharging,history-charge
1706686055,14.729,discharging,history-rate
1706686055,6076.0,discharging,history-time-empty
1706686175,52.0,discharging,history-charge
1706686175,13.873,discharging,history-rate
1706686175,6334.0,discharging,history-time-empty
1706686295,51.0,discharging,history-charge
1706686295,11.885,discharging,history-rate
1706686295,7251.0,discharging,history-time-empty
1706686415,50.0,discharging,history-charge
1706686415,14.165,discharging,history-rate
1706686415,5967.0,discharging,history-time-empty
1706686535,49.0,discharging,history-charge
1706686535,9.09,discharging,history-rate
1706686535,9160.0,discharging,history-time-empty
1706686655,48.0,discharging,history-charge
1706686655,17.35,discharging,history-rate
1706686655,4705.0,discharging,history-time-empty
1706686775,10.086,discharging,history-rate
1706686775,7970.0,discharging,history-time-empty
